Date,open,high,low,close,volume,dividends,stock splits
2023-01-03 00:00:00+08:00,431.174249981676,438.42493804190593,428.27397475758397,437.9415588378906,14885824,0.0,0.0
2023-01-04 00:00:00+08:00,434.5578308105469,439.8750011541687,433.59107256625197,434.5578308105469,19188422,0.0,0.0
2023-01-05 00:00:00+08:00,443.74207667826045,444.22545584675527,439.87504333030176,443.2586975097656,23549581,0.0,0.0
2023-01-06 00:00:00+08:00,439.87504333030176,444.22545584675527,439.87504333030176,443.2586975097656,20886011,0.0,0.0
2023-01-09 00:00:00+08:00,452.4429139833193,465.0107727050781,451.9595348017132,465.0107727050781,46666263,0.0,0.0
2023-01-10 00:00:00+08:00,469.8445129394531,470.8112711965302,466.94423816822194,469.8445129394531,32646014,0.0,0.0
2023-01-11 00:00:00+08:00,470.8113049958882,471.77806332236844,465.9775133634868,468.3944091796875,21051115,0.0,0.0
2023-01-12 00:00:00+08:00,471.2947002540267,471.7780794337744,467.9110459957926,470.32794189453125,20963689,0.0,0.0
2023-01-13 00:00:00+08:00,490.146489440918,492.0800061645508,482.4124225463867,483.3791809082031,77606949,0.0,0.0
2023-01-16 00:00:00+08:00,489.1797405582844,491.1132573193843,486.2794654166345,488.2129821777344,34373918,0.0,0.0
2023-01-17 00:00:00+08:00,487.24617723347416,487.24617723347416,482.89576493674673,486.2794189453125,27770329,0.0,0.0
2023-01-30 00:00:00+08:00,523.983009745842,524.9497680664062,516.2489431813277,524.9497680664062,124428936,0.0,0.0
2023-01-31 00:00:00+08:00,519.1492328863035,520.1159912343227,503.6810993179964,504.6478576660156,72530854,0.0,0.0
2023-02-01 00:00:00+08:00,514.3154748304835,515.282233241819,504.6478907171286,512.3819580078125,33710990,0.0,0.0
2023-02-02 00:00:00+08:00,520.1159828468606,523.9830161765769,519.1492245144315,522.0494995117188,43077053,0.0,0.0
2023-02-03 00:00:00+08:00,522.0495155024793,523.9830322265625,518.1824820543127,523.9830322265625,31635865,0.0,0.0
2023-02-06 00:00:00+08:00,514.3153809522041,515.2821391870767,508.51483154296875,508.51483154296875,30870136,0.0,0.0
2023-02-07 00:00:00+08:00,506.58141296270014,510.4484466494383,504.64789611933105,505.6146545410156,23481767,0.0,0.0
2023-02-08 00:00:00+08:00,520.1159828468606,522.0494995117188,516.2489495171441,522.0494995117188,35096191,0.0,0.0
2023-02-09 00:00:00+08:00,522.0494995117188,522.0494995117188,518.1824661820024,522.0494995117188,18861972,0.0,0.0
2023-02-10 00:00:00+08:00,525.9165424311926,527.8500591313074,523.0162673810206,526.88330078125,28495684,0.0,0.0
2023-02-13 00:00:00+08:00,525.916510224122,525.916510224122,520.115960479003,523.0162353515625,22768977,0.0,0.0
2023-02-14 00:00:00+08:00,525.9165424311926,527.8500591313074,524.9497840811354,526.88330078125,21883297,0.0,0.0
2023-02-15 00:00:00+08:00,508.5148845563616,514.3154345703125,504.6478512137277,507.5481262207031,61796793,0.0,0.0
2023-02-16 00:00:00+08:00,510.4483642578125,513.3486390547318,506.5813311952533,510.4483642578125,29975138,0.0,0.0
2023-02-17 00:00:00+08:00,506.5814036954784,506.5814036954784,498.8473364634864,500.7808532714844,28121975,0.0,0.0
2023-02-20 00:00:00+08:00,496.9138420887104,501.7476343269274,494.01356674578017,499.8141174316406,20065156,0.0,0.0
