Date,open,high,low,close,volume,dividends,stock splits
2023-01-03 00:00:00+08:00,92.91351145266763,92.91351145266763,91.14638621904984,92.1694564819336,46594672,0.0,0.0
2023-01-04 00:00:00+08:00,91.14639004031913,91.79743284513052,91.14639004031913,91.23939514160156,41500261,0.0,0.0
2023-01-05 00:00:00+08:00,91.23939792638673,91.98345295102477,91.14639282226562,91.14639282226562,35686123,0.0,0.0
2023-01-06 00:00:00+08:00,91.42541225730187,91.8904448586191,91.42541225730187,91.51841735839844,20091590,0.0,0.0
2023-01-09 00:00:00+08:00,92.26246157931682,92.63448906468385,91.98344628716713,92.1694564819336,33250703,0.0,0.0
2023-01-10 00:00:00+08:00,92.44847869873047,92.82050618340861,92.16945631126335,92.44847869873047,19385954,0.0,0.0
2023-01-11 00:00:00+08:00,92.8205063552844,92.8205063552844,92.1694564819336,92.1694564819336,19900837,0.0,0.0
2023-01-12 00:00:00+08:00,92.1694622382581,92.54148974685963,91.70442962646484,91.70442962646484,18537275,0.0,0.0
2023-01-13 00:00:00+08:00,92.07645713506636,92.54148974685963,91.70442962646484,91.70442962646484,17809439,0.0,0.0
2023-01-16 00:00:00+08:00,91.70442774384809,92.26246544737704,91.23939514160156,91.23939514160156,26829826,0.0,0.0
2023-01-17 00:00:00+08:00,91.33240024288399,91.61142264256566,91.23939514160156,91.23939514160156,27871039,0.0,0.0
2023-01-30 00:00:00+08:00,92.63449294834115,92.72749804962358,91.14639004031913,91.23939514160156,81832690,0.0,0.0
2023-01-31 00:00:00+08:00,91.42541526566137,93.936588557071,91.33240306566985,92.72750091552734,78717445,0.0,0.0
2023-02-01 00:00:00+08:00,93.47155574798583,93.93658836364746,92.8205129243934,93.00652313232422,39899084,0.0,0.0
2023-02-02 00:00:00+08:00,93.47155574798583,93.93658836364746,93.00652313232422,93.00652313232422,49473623,0.0,0.0
2023-02-03 00:00:00+08:00,93.00652611983772,93.47155875043691,92.54149348923853,92.6344985961914,43062963,0.0,0.0
2023-02-06 00:00:00+08:00,93.4715537461154,94.8666515632216,93.4715537461154,94.40161895751953,50209500,0.0,0.0
2023-02-07 00:00:00+08:00,94.86665549207089,94.86665549207089,93.4715576171875,93.4715576171875,31198971,0.0,0.0
2023-02-08 00:00:00+08:00,93.4715576171875,93.93659024214864,93.4715576171875,93.4715576171875,24332505,0.0,0.0
2023-02-09 00:00:00+08:00,93.47155946788222,94.40162473621935,93.00652683371365,93.93659210205078,29215985,0.0,0.0
2023-02-10 00:00:00+08:00,94.40161895751953,94.8666515632216,93.4715537461154,94.40161895751953,25426136,0.0,0.0
2023-02-13 00:00:00+08:00,94.40162473621935,94.86665737038791,93.93659210205078,93.93659210205078,18330530,0.0,0.0
2023-02-14 00:00:00+08:00,94.40162082746917,94.86665344238281,94.40162082746917,94.86665344238281,18342029,0.0,0.0
2023-02-15 00:00:00+08:00,94.86664771103278,95.33168029785156,94.40161512421399,95.33168029785156,36053227,0.0,0.0
2023-02-16 00:00:00+08:00,95.79672425495829,96.26175689697266,95.33169161294394,96.26175689697266,39617729,0.0,0.0
