Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-06-24 00:00:00+08:00,560.487293514963,560.487293514963,551.1145962989937,552.9891357421875,16524230,0.0,0.0
2021-06-25 00:00:00+08:00,560.4872177304753,560.4872177304753,552.0517913766722,553.9263305664062,18841696,0.0,0.0
2021-06-28 00:00:00+08:00,552.9891357421875,552.9891357421875,549.2400568557998,552.9891357421875,15028407,0.0,0.0
2021-06-29 00:00:00+08:00,560.4871011685925,560.4871011685925,553.9262153689601,557.67529296875,28659610,0.0,0.0
2021-06-30 00:00:00+08:00,561.42437056854,561.42437056854,557.67529296875,557.67529296875,24883853,0.0,0.0
2021-07-01 00:00:00+08:00,558.612650930781,559.5499204793226,553.9263031880731,555.8008422851562,18250994,0.0,0.0
2021-07-02 00:00:00+08:00,552.9890410754145,555.8008497588489,550.1772323919803,551.114501953125,18322419,0.0,0.0
2021-07-05 00:00:00+08:00,551.1145217818053,559.5499481356084,551.1145217818053,553.9263305664062,28836816,0.0,0.0
2021-07-06 00:00:00+08:00,557.6753337963207,558.612603264886,552.0517169849293,554.863525390625,12997112,0.0,0.0
2021-07-07 00:00:00+08:00,552.989080666693,556.7381591796875,551.1145414101957,556.7381591796875,16966158,0.0,0.0
2021-07-08 00:00:00+08:00,557.6753888811384,557.6753888811384,551.114501953125,551.114501953125,21140426,0.0,0.0
2021-07-09 00:00:00+08:00,545.4908783795082,548.3026870309491,543.6163392785478,547.3654174804688,29029415,0.0,0.0
2021-07-12 00:00:00+08:00,557.6753813822394,559.5499204793226,552.9890336395315,555.8008422851562,31304547,0.0,0.0
2021-07-13 00:00:00+08:00,562.3617810118925,569.859938092051,561.4245113768727,568.9226684570312,52540315,0.0,0.0
2021-07-14 00:00:00+08:00,574.5463256835938,576.4208650822352,569.8599771869902,574.5463256835938,38418875,0.0,0.0
2021-07-15 00:00:00+08:00,574.5462509304382,575.4835205078125,569.8599030435668,575.4835205078125,22012834,0.0,0.0
2021-07-16 00:00:00+08:00,553.926296888264,557.675375039792,551.114488274618,552.0517578125,57970545,0.0,0.0
2021-07-19 00:00:00+08:00,546.4280530791922,547.3653224669781,541.7417061402625,545.4907836914062,40644341,0.0,0.0
2021-07-20 00:00:00+08:00,542.6790498349425,547.3653974155551,542.6790498349425,544.5535888671875,15354333,0.0,0.0
2021-07-21 00:00:00+08:00,549.2398817274305,549.2398817274305,543.6162651909723,548.3026123046875,25828732,0.0,0.0
2021-07-22 00:00:00+08:00,552.0517913766722,556.7381393510072,550.1772521869382,553.9263305664062,26058172,0.0,0.0
2021-07-23 00:00:00+08:00,554.8634982638889,554.8634982638889,546.4280734592014,548.3026123046875,15271451,0.0,0.0
2021-07-26 00:00:00+08:00,553.9261735587285,553.9261735587285,543.6162109375,543.6162109375,21619179,0.0,0.0
2021-07-27 00:00:00+08:00,544.5534802667025,547.3652882543104,543.6162109375,543.6162109375,17785992,0.0,0.0
2021-07-28 00:00:00+08:00,539.8672077396373,542.6790161132812,537.0553993659934,542.6790161132812,36158305,0.0,0.0
2021-07-29 00:00:00+08:00,548.3025782799434,548.3025782799434,540.8044233632946,546.4280395507812,23224896,0.0,0.0
2021-07-30 00:00:00+08:00,544.5534802667025,545.4907495959052,541.7416722790948,543.6162109375,18999281,0.0,0.0
2021-08-02 00:00:00+08:00,546.428247691009,552.9891357421875,543.6164385262182,552.9891357421875,23482491,0.0,0.0
2021-08-03 00:00:00+08:00,556.7381591796875,556.7381591796875,552.989080666693,556.7381591796875,22747702,0.0,0.0
2021-08-04 00:00:00+08:00,560.4872100625262,560.4872100625262,556.7381317343487,558.6126708984375,20313271,0.0,0.0
2021-08-05 00:00:00+08:00,560.4872100625262,560.4872100625262,555.8008621523044,558.6126708984375,15116242,0.0,0.0
2021-08-06 00:00:00+08:00,558.6126785407413,558.6126785407413,551.1145217818053,553.9263305664062,13687213,0.0,0.0
2021-08-09 00:00:00+08:00,552.9889459690127,557.67529296875,546.4280601693803,557.67529296875,17390951,0.0,0.0
2021-08-10 00:00:00+08:00,558.6126785407413,558.6126785407413,552.0517913766722,553.9263305664062,17190865,0.0,0.0
2021-08-11 00:00:00+08:00,552.9891357421875,552.9891357421875,548.3027871342028,552.9891357421875,19969687,0.0,0.0
2021-08-12 00:00:00+08:00,549.239990234375,551.114529450192,547.365451018558,549.239990234375,15444622,0.0,0.0
2021-08-13 00:00:00+08:00,548.3026669316777,548.3026669316777,542.6790498349425,544.5535888671875,22524428,0.0,0.0
2021-08-16 00:00:00+08:00,545.4908783795082,549.2399565814293,541.7418001775873,547.3654174804688,19315705,0.0,0.0
2021-08-17 00:00:00+08:00,547.3654174804688,547.3654174804688,547.3654174804688,547.3654174804688,0,0.0,0.0
2021-08-18 00:00:00+08:00,532.369058961237,538.9299452512522,530.4945200212326,537.99267578125,43716164,0.0,0.0
2021-08-19 00:00:00+08:00,537.0554904562416,537.0554904562416,523.9337158203125,523.9337158203125,38868947,0.0,0.0
2021-08-20 00:00:00+08:00,524.8709592957428,527.6827680062556,516.435533164204,517.372802734375,45614061,0.0,0.0
2021-08-23 00:00:00+08:00,524.8709505438384,536.1181851983491,523.9336809892958,530.4945678710938,33685159,0.0,0.0
2021-08-24 00:00:00+08:00,537.9927030976836,538.9299726152753,535.1808945449083,536.1181640625,24844800,0.0,0.0
2021-08-25 00:00:00+08:00,542.6789957682291,548.3026123046875,537.9926486545139,548.3026123046875,27504657,0.0,0.0
2021-08-26 00:00:00+08:00,563.2990465774279,565.1735858339251,553.9263502949416,556.7381591796875,43822008,0.0,0.0
2021-08-27 00:00:00+08:00,558.6126299366131,562.3617079898789,555.8008213966637,561.4244384765625,27105651,0.0,0.0
2021-08-30 00:00:00+08:00,564.2362262315986,567.0480346679688,561.4244177952286,567.0480346679688,36575609,0.0,0.0
2021-08-31 00:00:00+08:00,566.1108247340696,575.4835205078125,560.4872072698239,575.4835205078125,52721470,0.0,0.0
2021-09-01 00:00:00+08:00,575.4835953829145,575.4835953829145,569.8599771869902,574.5463256835938,30092045,0.0,0.0
2021-09-02 00:00:00+08:00,574.5462862671502,576.4208255371898,568.9226684570312,568.9226684570312,24112463,0.0,0.0
2021-09-03 00:00:00+08:00,571.7344212685862,581.1071166992188,571.7344212685862,581.1071166992188,51562454,0.0,0.0
2021-09-06 00:00:00+08:00,583.9188972388508,597.977939708486,582.0443582428994,591.4170532226562,55589014,0.0,0.0
2021-09-07 00:00:00+08:00,594.2289106390449,594.2289106390449,583.9189453125,583.9189453125,26526056,0.0,0.0
2021-09-08 00:00:00+08:00,582.9816695353519,587.6680173611987,573.6089738836581,580.1698608398438,37817737,0.0,0.0
2021-09-09 00:00:00+08:00,573.6089738836581,581.1071304050131,571.7344347533193,580.1698608398438,18735512,0.0,0.0
2021-09-10 00:00:00+08:00,576.4206815762535,583.9188367837495,575.4834121753165,582.9815673828125,16304725,0.0,0.0
2021-09-13 00:00:00+08:00,580.1698545874618,581.1071241425304,574.5462372570503,576.4207763671875,15198774,0.0,0.0
2021-09-14 00:00:00+08:00,579.2326741801973,579.2326741801973,573.609055984273,574.5463256835938,14441901,0.0,0.0
2021-09-15 00:00:00+08:00,571.7344773620907,574.5462862671502,568.9226684570312,568.9226684570312,23433501,0.0,0.0
2021-09-16 00:00:00+08:00,567.7456869506835,571.5118274943034,563.9795464070638,564.9210815429688,22467022,2.75,0.0
2021-09-17 00:00:00+08:00,564.9210815429688,574.3364329020181,563.9795464070638,564.9210815429688,40717715,0.0,0.0
2021-09-22 00:00:00+08:00,551.7396240234375,554.5642296071752,548.9150184396998,551.7396240234375,40642293,0.0,0.0
2021-09-23 00:00:00+08:00,553.6226196289062,558.3302949658868,553.6226196289062,553.6226196289062,21696296,0.0,0.0
2021-09-24 00:00:00+08:00,556.4473391121446,563.0380859375,555.5058038513796,563.0380859375,16736973,0.0,0.0
2021-09-27 00:00:00+08:00,564.9210071246885,566.8040771484375,558.3302620415672,566.8040771484375,19464241,0.0,0.0
2021-09-28 00:00:00+08:00,560.2134468258431,561.1549820305924,557.3888412115951,559.2719116210938,16707080,0.0,0.0
2021-09-29 00:00:00+08:00,546.09033203125,548.9149371969289,543.2657268655711,546.09033203125,49310524,0.0,0.0
2021-09-30 00:00:00+08:00,546.09033203125,550.7980073073815,541.3826567551185,546.09033203125,30465107,0.0,0.0
2021-10-01 00:00:00+08:00,545.1488377375055,545.1488377375055,537.6165567324967,540.441162109375,36704493,0.0,0.0
2021-10-04 00:00:00+08:00,540.4411757675917,541.3827109170127,535.7335000204873,538.55810546875,20957803,0.0,0.0
2021-10-05 00:00:00+08:00,529.142753974541,538.55810546875,527.2596836756993,538.55810546875,33824024,0.0,0.0
2021-10-06 00:00:00+08:00,539.4997087201388,540.4412439884112,531.9674265739588,537.6166381835938,32508846,0.0,0.0
2021-10-07 00:00:00+08:00,541.3826567551185,547.9734021417025,538.5580515894396,546.09033203125,27933054,0.0,0.0
2021-10-08 00:00:00+08:00,547.9734980044158,548.9150332243546,539.499681024966,541.3827514648438,18279079,0.0,0.0
2021-10-12 00:00:00+08:00,536.6750753651495,541.3827514648438,531.0258640455163,541.3827514648438,26522907,0.0,0.0
2021-10-13 00:00:00+08:00,538.5581734518663,541.3827792566838,536.6751029153213,537.6166381835938,18914374,0.0,0.0
2021-10-14 00:00:00+08:00,545.1489679626145,545.1489679626145,539.499755859375,539.499755859375,13916927,0.0,0.0
2021-10-15 00:00:00+08:00,557.3888004557291,564.9210815429688,551.7395896402994,564.9210815429688,53150216,0.0,0.0
2021-10-18 00:00:00+08:00,568.6873543432204,568.6873543432204,555.505859375,555.505859375,19158568,0.0,0.0
2021-10-19 00:00:00+08:00,563.0380112711588,564.9210815429688,558.3303355916341,564.9210815429688,17386359,0.0,0.0
2021-10-20 00:00:00+08:00,567.7457622413252,568.6872975020902,562.096550676735,563.0380859375,16372520,0.0,0.0
2021-10-21 00:00:00+08:00,566.8041793516018,567.745714533249,560.2134330800716,561.1549682617188,16169014,0.0,0.0
2021-10-22 00:00:00+08:00,564.9210815429688,566.8041518147786,559.2718707275391,564.9210815429688,13995403,0.0,0.0
2021-10-25 00:00:00+08:00,562.096462719356,562.096462719356,555.5057169253267,558.330322265625,16785568,0.0,0.0
2021-10-26 00:00:00+08:00,560.2134126335234,564.9210883699395,558.3303423389568,563.9795532226562,19998808,0.0,0.0
2021-10-27 00:00:00+08:00,563.0380180753731,563.9795532226562,559.2718774862401,563.9795532226562,14961858,0.0,0.0
2021-10-28 00:00:00+08:00,563.0379841780463,563.0379841780463,556.4472385438551,560.21337890625,16570044,0.0,0.0
2021-10-29 00:00:00+08:00,560.2135361493644,561.1550715042373,554.5643240201271,555.505859375,25763960,0.0,0.0
2021-11-01 00:00:00+08:00,556.4473947298728,558.3304654396186,555.505859375,555.505859375,16089351,0.0,0.0
2021-11-02 00:00:00+08:00,559.2718029537716,562.0964080191947,555.5056628665409,557.3887329101562,15192404,0.0,0.0
2021-11-03 00:00:00+08:00,562.0964080191947,562.0964080191947,557.3887329101562,557.3887329101562,10224009,0.0,0.0
2021-11-04 00:00:00+08:00,557.388828258092,559.2718986238287,550.7980819780132,552.68115234375,17932145,0.0,0.0
2021-11-05 00:00:00+08:00,563.0380112711588,564.9210815429688,560.213405863444,564.9210815429688,33270827,0.0,0.0
2021-11-08 00:00:00+08:00,564.9210071246885,566.8040771484375,563.0379371009395,566.8040771484375,19752355,0.0,0.0
2021-11-09 00:00:00+08:00,575.2779541015625,580.9271647801376,574.3364189884667,575.2779541015625,39538660,0.0,0.0
2021-11-10 00:00:00+08:00,575.278008255304,576.2195434570312,572.4534026501225,576.2195434570312,16027674,0.0,0.0
2021-11-11 00:00:00+08:00,564.9211619159963,570.5703735351562,564.9211619159963,570.5703735351562,18463848,0.0,0.0
2021-11-12 00:00:00+08:00,574.3364053688302,575.2779404595988,566.8041246426816,568.6871948242188,15821327,0.0,0.0
2021-11-15 00:00:00+08:00,573.3949654227808,575.2780359167801,571.5118949287815,572.4534301757812,15551452,0.0,0.0
2021-11-16 00:00:00+08:00,576.2194960297131,576.2194960297131,572.4533555327869,574.33642578125,20917108,0.0,0.0
2021-11-17 00:00:00+08:00,579.0441014024078,579.0441014024078,572.4533555327869,574.33642578125,19717852,0.0,0.0
2021-11-18 00:00:00+08:00,577.1611328125,578.1026681025693,571.511921072084,577.1611328125,20030651,0.0,0.0
2021-11-19 00:00:00+08:00,585.6349767789872,586.5765121114292,580.9273001167767,581.8688354492188,35554348,0.0,0.0
2021-11-22 00:00:00+08:00,581.8687339224467,581.8687339224467,579.0441284179688,579.0441284179688,20312168,0.0,0.0
2021-11-23 00:00:00+08:00,579.0441490622128,579.0441490622128,575.278008255304,576.2195434570312,19431694,0.0,0.0
2021-11-24 00:00:00+08:00,576.219482421875,576.219482421875,566.8041314019098,567.7456665039062,20391940,0.0,0.0
2021-11-25 00:00:00+08:00,569.6287367078993,571.5118069118923,565.8625962999132,567.7456665039062,11888265,0.0,0.0
2021-11-26 00:00:00+08:00,563.0380386250131,565.8626441699546,557.3888275351301,561.1549682617188,26588102,0.0,0.0
2021-11-29 00:00:00+08:00,559.2718573790578,563.0379978327888,556.4472520387595,558.330322265625,23379558,0.0,0.0
2021-11-30 00:00:00+08:00,562.0965034433659,564.9211089883074,556.4472923534828,561.1549682617188,62021697,0.0,0.0
2021-12-01 00:00:00+08:00,561.1549409993489,567.7456869506835,559.2718707275391,564.9210815429688,21403404,0.0,0.0
2021-12-02 00:00:00+08:00,569.6287767363758,579.0441284179688,566.8041712318978,579.0441284179688,45125742,0.0,0.0
2021-12-03 00:00:00+08:00,578.102641657779,578.102641657779,570.570359681782,572.4534301757812,23045832,0.0,0.0
2021-12-06 00:00:00+08:00,567.7456869506835,573.3948977661132,564.9210815429688,564.9210815429688,23589363,0.0,0.0
2021-12-07 00:00:00+08:00,566.8041650310183,571.5118408203125,562.0964892417242,571.5118408203125,18606530,0.0,0.0
2021-12-08 00:00:00+08:00,578.1024972909313,578.1024972909313,566.8040771484375,566.8040771484375,20801543,0.0,0.0
2021-12-09 00:00:00+08:00,570.570359681782,572.4534301757812,566.8042186937834,572.4534301757812,11039070,0.0,0.0
2021-12-10 00:00:00+08:00,569.6287231445312,572.4533283832645,566.8041179057981,569.6287231445312,10497451,0.0,0.0
2021-12-13 00:00:00+08:00,573.3949527074018,574.3364879335222,565.8626708984375,565.8626708984375,17711657,0.0,0.0
2021-12-14 00:00:00+08:00,563.0380180753731,564.9210883699395,562.0964829280898,563.9795532226562,22579034,0.0,0.0
